u_puuid,v_puuid,matchId,queueId,gameStartTimestamp,teamId,team_win
QipcOZrmnxwXjxlj8cZpC9NGQg1faN8Wp0wTS_ph23XlMw-ZtUhUQgeH_x3pemTnTvThFXal0aNveA,bCI-XLw03hZRXFRdTg8LVSTdPXNgK2aeWodjgAO9ALSBT7vD2ijwWoU_Vj1CE604HSyslPh_zTbjlA,NA1_5490051736,420,1770882491908,100,False
QipcOZrmnxwXjxlj8cZpC9NGQg1faN8Wp0wTS_ph23XlMw-ZtUhUQgeH_x3pemTnTvThFXal0aNveA,m1vtL8980rS72oAh-IpV46DobwPC6XkVXb_sslMD0mEsr-4-hJlPK3x_stMhwez3KRLN3bU8OjAD8Q,NA1_5490051736,420,1770882491908,100,False
QipcOZrmnxwXjxlj8cZpC9NGQg1faN8Wp0wTS_ph23XlMw-ZtUhUQgeH_x3pemTnTvThFXal0aNveA,v3O0INTq4Mvt_i8OeaVAmMler62GgeL4saO4s1jga8BWQQKaXp2wUA9IRngeKVmJY57A2rdkH9OzNA,NA1_5490051736,420,1770882491908,100,False
QipcOZrmnxwXjxlj8cZpC9NGQg1faN8Wp0wTS_ph23XlMw-ZtUhUQgeH_x3pemTnTvThFXal0aNveA,yT8kXN9ee13JBLjDodK6SsfkRpq6uVe_h91s1ZwLtpwI8Vt-ipS5II-gqCQxwEnKZPbBysspkswHeg,NA1_5490051736,420,1770882491908,100,False
bCI-XLw03hZRXFRdTg8LVSTdPXNgK2aeWodjgAO9ALSBT7vD2ijwWoU_Vj1CE604HSyslPh_zTbjlA,m1vtL8980rS72oAh-IpV46DobwPC6XkVXb_sslMD0mEsr-4-hJlPK3x_stMhwez3KRLN3bU8OjAD8Q,NA1_5490051736,420,1770882491908,100,False
bCI-XLw03hZRXFRdTg8LVSTdPXNgK2aeWodjgAO9ALSBT7vD2ijwWoU_Vj1CE604HSyslPh_zTbjlA,v3O0INTq4Mvt_i8OeaVAmMler62GgeL4saO4s1jga8BWQQKaXp2wUA9IRngeKVmJY57A2rdkH9OzNA,NA1_5490051736,420,1770882491908,100,False
bCI-XLw03hZRXFRdTg8LVSTdPXNgK2aeWodjgAO9ALSBT7vD2ijwWoU_Vj1CE604HSyslPh_zTbjlA,yT8kXN9ee13JBLjDodK6SsfkRpq6uVe_h91s1ZwLtpwI8Vt-ipS5II-gqCQxwEnKZPbBysspkswHeg,NA1_5490051736,420,1770882491908,100,False
m1vtL8980rS72oAh-IpV46DobwPC6XkVXb_sslMD0mEsr-4-hJlPK3x_stMhwez3KRLN3bU8OjAD8Q,v3O0INTq4Mvt_i8OeaVAmMler62GgeL4saO4s1jga8BWQQKaXp2wUA9IRngeKVmJY57A2rdkH9OzNA,NA1_5490051736,420,1770882491908,100,False
m1vtL8980rS72oAh-IpV46DobwPC6XkVXb_sslMD0mEsr-4-hJlPK3x_stMhwez3KRLN3bU8OjAD8Q,yT8kXN9ee13JBLjDodK6SsfkRpq6uVe_h91s1ZwLtpwI8Vt-ipS5II-gqCQxwEnKZPbBysspkswHeg,NA1_5490051736,420,1770882491908,100,False
v3O0INTq4Mvt_i8OeaVAmMler62GgeL4saO4s1jga8BWQQKaXp2wUA9IRngeKVmJY57A2rdkH9OzNA,yT8kXN9ee13JBLjDodK6SsfkRpq6uVe_h91s1ZwLtpwI8Vt-ipS5II-gqCQxwEnKZPbBysspkswHeg,NA1_5490051736,420,1770882491908,100,False
7d2YuX_pxV48KT7LDWA_zi2a5GCZ_IB-PswTZYweHbBKIO-8xOeYgfwzeiokjw-hnzLXzzmzddnztw,OrZU77cnpgjw78iOjSVso-XWS83w9F34Z3IP-D1OedKOk2gth1abdxn5DQkd8g3WG64av3EqQLgJUw,NA1_5490051736,420,1770882491908,200,True
7d2YuX_pxV48KT7LDWA_zi2a5GCZ_IB-PswTZYweHbBKIO-8xOeYgfwzeiokjw-hnzLXzzmzddnztw,UE7EeWP7rqZPXLmYl9cKwKzjkhxDq6GjjudJLU4qcBadijo0oK0-H8NkSut9PVtnTbt7Rrup0lKNXQ,NA1_5490051736,420,1770882491908,200,True
7d2YuX_pxV48KT7LDWA_zi2a5GCZ_IB-PswTZYweHbBKIO-8xOeYgfwzeiokjw-hnzLXzzmzddnztw,W9T-wJojiand7ykF8B3bOsIKLUl9o9o3ik-QQOJTuraVb4ysxirYPDjkzkDIEb55MVBFrCokMiAc2A,NA1_5490051736,420,1770882491908,200,True
7d2YuX_pxV48KT7LDWA_zi2a5GCZ_IB-PswTZYweHbBKIO-8xOeYgfwzeiokjw-hnzLXzzmzddnztw,uks18qx_wT83Tv1EMHU6cE6KuCeGe1BpX-O5B-9l5zP3nXPCioe-6svwwy6dzfsMZNp-WmJ2R_WwJA,NA1_5490051736,420,1770882491908,200,True
OrZU77cnpgjw78iOjSVso-XWS83w9F34Z3IP-D1OedKOk2gth1abdxn5DQkd8g3WG64av3EqQLgJUw,UE7EeWP7rqZPXLmYl9cKwKzjkhxDq6GjjudJLU4qcBadijo0oK0-H8NkSut9PVtnTbt7Rrup0lKNXQ,NA1_5490051736,420,1770882491908,200,True
OrZU77cnpgjw78iOjSVso-XWS83w9F34Z3IP-D1OedKOk2gth1abdxn5DQkd8g3WG64av3EqQLgJUw,W9T-wJojiand7ykF8B3bOsIKLUl9o9o3ik-QQOJTuraVb4ysxirYPDjkzkDIEb55MVBFrCokMiAc2A,NA1_5490051736,420,1770882491908,200,True
OrZU77cnpgjw78iOjSVso-XWS83w9F34Z3IP-D1OedKOk2gth1abdxn5DQkd8g3WG64av3EqQLgJUw,uks18qx_wT83Tv1EMHU6cE6KuCeGe1BpX-O5B-9l5zP3nXPCioe-6svwwy6dzfsMZNp-WmJ2R_WwJA,NA1_5490051736,420,1770882491908,200,True
UE7EeWP7rqZPXLmYl9cKwKzjkhxDq6GjjudJLU4qcBadijo0oK0-H8NkSut9PVtnTbt7Rrup0lKNXQ,W9T-wJojiand7ykF8B3bOsIKLUl9o9o3ik-QQOJTuraVb4ysxirYPDjkzkDIEb55MVBFrCokMiAc2A,NA1_5490051736,420,1770882491908,200,True
UE7EeWP7rqZPXLmYl9cKwKzjkhxDq6GjjudJLU4qcBadijo0oK0-H8NkSut9PVtnTbt7Rrup0lKNXQ,uks18qx_wT83Tv1EMHU6cE6KuCeGe1BpX-O5B-9l5zP3nXPCioe-6svwwy6dzfsMZNp-WmJ2R_WwJA,NA1_5490051736,420,1770882491908,200,True
W9T-wJojiand7ykF8B3bOsIKLUl9o9o3ik-QQOJTuraVb4ysxirYPDjkzkDIEb55MVBFrCokMiAc2A,uks18qx_wT83Tv1EMHU6cE6KuCeGe1BpX-O5B-9l5zP3nXPCioe-6svwwy6dzfsMZNp-WmJ2R_WwJA,NA1_5490051736,420,1770882491908,200,True
7d2YuX_pxV48KT7LDWA_zi2a5GCZ_IB-PswTZYweHbBKIO-8xOeYgfwzeiokjw-hnzLXzzmzddnztw,AsjgWoP1OxKHyqa-feT9hMex8TZewIJ12rRY_RU8vjbdCuKLjezSd_veVl5LJFhWen8fYp-4mxD4xQ,NA1_5490023614,420,1770879812372,100,True
7d2YuX_pxV48KT7LDWA_zi2a5GCZ_IB-PswTZYweHbBKIO-8xOeYgfwzeiokjw-hnzLXzzmzddnztw,EqOeizgtCXTBB618ryHXyT9ZzZgnD0urdQSYuLGHmW0sGEh0QqSvW53Aw1q0aEBYAlGZ27KzAIJh0A,NA1_5490023614,420,1770879812372,100,True
7d2YuX_pxV48KT7LDWA_zi2a5GCZ_IB-PswTZYweHbBKIO-8xOeYgfwzeiokjw-hnzLXzzmzddnztw,RCXNV4kfpQmP9cMaKkuLNfL_4J1-nH-GJUJfduUwcP0MPwF6idcx2Ta8s-7qiP0G5oOOTRd6CE4q1w,NA1_5490023614,420,1770879812372,100,True
7d2YuX_pxV48KT7LDWA_zi2a5GCZ_IB-PswTZYweHbBKIO-8xOeYgfwzeiokjw-hnzLXzzmzddnztw,W9FeZsJbBIHTxmnyox4w1vXbtDH__Oc-in2Hb08JONbZg3O_X8KtfBKgJRNDTZqEs6y4MFl-alN8lA,NA1_5490023614,420,1770879812372,100,True
AsjgWoP1OxKHyqa-feT9hMex8TZewIJ12rRY_RU8vjbdCuKLjezSd_veVl5LJFhWen8fYp-4mxD4xQ,EqOeizgtCXTBB618ryHXyT9ZzZgnD0urdQSYuLGHmW0sGEh0QqSvW53Aw1q0aEBYAlGZ27KzAIJh0A,NA1_5490023614,420,1770879812372,100,True
AsjgWoP1OxKHyqa-feT9hMex8TZewIJ12rRY_RU8vjbdCuKLjezSd_veVl5LJFhWen8fYp-4mxD4xQ,RCXNV4kfpQmP9cMaKkuLNfL_4J1-nH-GJUJfduUwcP0MPwF6idcx2Ta8s-7qiP0G5oOOTRd6CE4q1w,NA1_5490023614,420,1770879812372,100,True
AsjgWoP1OxKHyqa-feT9hMex8TZewIJ12rRY_RU8vjbdCuKLjezSd_veVl5LJFhWen8fYp-4mxD4xQ,W9FeZsJbBIHTxmnyox4w1vXbtDH__Oc-in2Hb08JONbZg3O_X8KtfBKgJRNDTZqEs6y4MFl-alN8lA,NA1_5490023614,420,1770879812372,100,True
EqOeizgtCXTBB618ryHXyT9ZzZgnD0urdQSYuLGHmW0sGEh0QqSvW53Aw1q0aEBYAlGZ27KzAIJh0A,RCXNV4kfpQmP9cMaKkuLNfL_4J1-nH-GJUJfduUwcP0MPwF6idcx2Ta8s-7qiP0G5oOOTRd6CE4q1w,NA1_5490023614,420,1770879812372,100,True
EqOeizgtCXTBB618ryHXyT9ZzZgnD0urdQSYuLGHmW0sGEh0QqSvW53Aw1q0aEBYAlGZ27KzAIJh0A,W9FeZsJbBIHTxmnyox4w1vXbtDH__Oc-in2Hb08JONbZg3O_X8KtfBKgJRNDTZqEs6y4MFl-alN8lA,NA1_5490023614,420,1770879812372,100,True
